"","Team","Competition Level","Gender Division","City","State","Links","Rank","School","Power Rating","Competition Division","College Region","College Conference","Wins","Losses","Index","Rating"
"297","St John's (Saint John's Ultimate)","College","Men","Collegeville","MN","/teams/events/Eventteam/?TeamId=Aa3jkcFmBiNeqkz7CbO5bt1igAAdi7LGeCxp3KBUaUo%3d",NA,NA,NA,NA,NA,NA,5,12,391,0.0816950257126189
"298","Miami (UMiami Cartel)","College","Men","Coral Gables","FL","/teams/events/Eventteam/?TeamId=Aht6W71BT%2b5X2Lt49dNcRCtQQUB0RPFMIOm%2bQj%2frmFI%3d",250,"Miami",596,"Division I","Southeast","Florida DI",7,24,258,0.0815090917874977
"299","Troy (Troy Red Wave)","College","Men","Troy","AL","/teams/events/Eventteam/?TeamId=xhT11eo01RdbGLkdaOpZSpC2WMuKGbGOQF%2fUX3laUuQ%3d",NA,NA,NA,NA,NA,NA,4,9,443,0.0799637042615649
"300","Michigan State-B (Riot Control)","College","Men","East Lansing","MI","/teams/events/Eventteam/?TeamId=bpaXen6rfzMwMbwFQ1ThA3GRRmEY%2bsQr2ZKN8rSdUFY%3d",298,"Michigan State B",246,"Developmental","Great Lakes","Great Lakes Dev",10,12,261,0.0743923179018342
"301","American (Stall 11)","College","Men","Washington","DC","/teams/events/Eventteam/?TeamId=h6PJWgLp9EuoAr6FcxYNxSj%2bvpws7s%2fmJSbP%2bBgd%2fLY%3d",249,"American",598,"Division I","Atlantic Coast","Colonial DI",9,15,11,0.0736336421707666
"302","Eastern Illinois (Reaper)","College","Men","Charleston","IL","/teams/events/Eventteam/?TeamId=NLEOF8f6kOrKKZmQKnLQQ9xljBFJkPavROtAAkufWDk%3d",257,"Eastern Illinois",533,"Division III","Great Lakes","Illinois DIII",11,13,137,0.0726353001176443
"303","New Mexico (Hanta Virus)","College","Men","Albuquerque","NM","/teams/events/Eventteam/?TeamId=8sVeLHBDcfNhbDlOByWokaYlo%2bJbPIxcgDdPrc97e98%3d",NA,NA,NA,NA,NA,NA,8,15,289,0.070789986041879
"304","Virginia-B (Virginia-B)","College","Men","Charlottesville","VA","/teams/events/Eventteam/?TeamId=%2bmm99FBelLq7jsnypzlOtC9FfxBWghrog%2fFm4eHpzHY%3d",301,"Virginia B",189,"Developmental","Atlantic Coast","Southern Atlantic Coast Dev",12,16,466,0.0674473456959313
"305","Georgia Tech-B (Tribe)","College","Men","Atlanta","GA","/teams/events/Eventteam/?TeamId=6WqXrURveN5KgmiLgZJXPl%2fCrOb2DkQjkYFE%2fiar0Ak%3d",259,"Georgia Tech B",528,"Developmental","Southeast","Southeast Dev",9,10,171,0.0666273055028164
"306","Dickinson (Jive Turkeys)","College","Men","Carlisle","PA","/teams/events/Eventteam/?TeamId=d6KKeZCm0dd9oYzV8DzR5f47gFjf8C3CVvYC43QVtoQ%3d",NA,NA,NA,NA,NA,NA,6,13,131,0.0662664230424798
"307","Sul Ross State (Sul Ross Ultimate)","College","Men","Alpine","TX","/teams/events/Eventteam/?TeamId=YNQHVz5d9ocpmdyXOtfXVI7MopASHzkywSPPGaq%2bJe0%3d",NA,NA,NA,NA,NA,NA,3,2,404,0.0655510468201034
"308","Georgetown-B (Black Squirrels)","College","Men","Washington","DC","/teams/events/Eventteam/?TeamId=HFgUJizaYjczwTUtLLz8ce24QNN9AtTi21O13Ycnrtw%3d",296,"Georgetown B",312,"Developmental","Atlantic Coast","Colonial Dev",12,6,163,0.0647844571629532
"309","Connecticut-B (Grind)","College","Men","Storrs","CT","/teams/events/Eventteam/?TeamId=ndgCKszooFJwpZLYP8%2f21Hjbb%2bSqjye5RllNNyzGY9M%3d",305,"Connecticut B",140,"Developmental","Metro East","Metro East Dev",11,7,113,0.0646134497276453
"310","Susquehanna  (Moby Disc)","College","Men","Selinsgrove","PA","/teams/events/Eventteam/?TeamId=AOAELx3r8CibJlmZxk0hMoAJwjpe5TgqWvI3tU6VZKk%3d",240,"Susquehanna",641,"Division III","Ohio Valley","West Penn DIII",9,8,417,0.0640985332485679
"311","Allegheny (Hellbender)","College","Men","Meadville","PA","/teams/events/Eventteam/?TeamId=52pONcHYfqty9SFcRYTOK6kZoTCc86q1QC2MgeRodg8%3d",243,"Allegheny",634,"Division III","Ohio Valley","West Penn DIII",6,11,9,0.0638761892043434
"312","North Dakota State (Windbreak Ultimate Club)","College","Men","Fargo","ND","/teams/events/Eventteam/?TeamId=hHvXNa6udvQl4v5l9jlDpEO6R60etRVYvs5hWI2owdY%3d",NA,NA,NA,NA,NA,NA,1,5,298,0.0625851964118236
"313","Ohio State-B (Big Buckin' Chicken)","College","Men","Columbus","OH","/teams/events/Eventteam/?TeamId=Ub%2bU3URpPiH7x%2bnoYHOWWFidH109u0jazK%2bgn9rj2A8%3d",NA,NA,NA,NA,NA,NA,9,2,323,0.0619371895427119
"314","SUNY-Oneonta (SOFA)","College","Men","Oneonta","NY","/teams/events/Eventteam/?TeamId=1R3u%2fuu4VKyo34X8FbeCvyWnpDDSF%2fR3pVWLG8KYE5E%3d",NA,NA,NA,NA,NA,NA,8,5,415,0.0618715449546867
"315","Beloit (Beloit Ultimate Frisbee Family (BUFF))","College","Men","Beloit","WI","/teams/events/Eventteam/?TeamId=8ik75VOaQCEHp5OGPFJnus2pEXMGlUW64wX7tHkFnwU%3d",NA,NA,NA,NA,NA,NA,9,4,31,0.0603459972474457
"316","Central Florida-B (Havoc)","College","Men","Orlando","FL","/teams/events/Eventteam/?TeamId=F%2fG%2bRsHq0uB1qbXJO2bG4wbCnfDzqCPm64Uqnh6L9TM%3d",NA,NA,NA,NA,NA,NA,10,12,85,0.0600288484685535
"317","Boise State (Mamu Zaldi)","College","Men","Boise","ID","/teams/events/Eventteam/?TeamId=z0uLOm3RUOdv6Mz3ejBc56S1ylNNln5YB7OY3JywFZ0%3d",205,"Boise State",800,"Division I","Northwest","Big Sky DI",8,15,36,0.0595085875760942
"318","Wisconsin-Stevens Point (Homegrown)","College","Men","Stevens Point","WI","/teams/events/Eventteam/?TeamId=BHnnsty4jVbCIf3mAEx96NLSCGzcePhyQqeLZ%2b06OAc%3d",NA,NA,NA,NA,NA,NA,7,7,507,0.0587785857572762
"319","College of New Jersey (Revolution)","College","Men","Ewing","NJ","/teams/events/Eventteam/?TeamId=i%2f0PG0nv7qS5RkOGuS1vpA8nUHAetLGMn0tFT7Ub4no%3d",NA,NA,NA,NA,NA,NA,4,11,103,0.0583207457073587
"320","Tulsa (Party Fowl)","College","Men","Tulsa","OK","/teams/events/Eventteam/?TeamId=d7Is6BVKY8kff4WCjXt%2f7X1Revq28LRp9ZcWClzCGXQ%3d",253,"Tulsa",577,"Division III","South Central","Ozarks DIII",6,14,450,0.0561810843259182
"321","Worcester Polytech (Bullets)","College","Men","Worcester","MA","/teams/events/Eventteam/?TeamId=rwYe2Nv%2fILFLzg2F2QqAqKkSiFONGZ2xLd%2fw80xv69U%3d",NA,NA,NA,NA,NA,NA,5,6,511,0.0553983493404834
"322","Massachusetts-Lowell (Riverhawks)","College","Men","Lowell","MA","/teams/events/Eventteam/?TeamId=%2bqpaqFLunLZV8rBa5iLYlIQO%2bkXX3MwvezTHTHxF68Y%3d",NA,NA,NA,NA,NA,NA,5,6,252,0.0548839511682379
"323","Embry-Riddle (Florida) (Dirty Birds)","College","Men","Daytona Beach","FL","/teams/events/Eventteam/?TeamId=JurY9jPYzSNAguTrEigfLN6lCUs1L5JwM6aMkvTPFYc%3d",264,"Embry-Riddle (Florida)",507,"Division III","Southeast","Eastern Southeast DIII",9,12,141,0.0544052127688534
"324","Oklahoma-B (Apes of Wrath B)","College","Men","Norman","OK","/teams/events/Eventteam/?TeamId=eFDN45A4WHN8fS0ae0urUT5TJLOmqNbiJ82kWDa7KVc%3d",NA,NA,NA,NA,NA,NA,5,12,325,0.0540374419559646
"325","Stetson (Stetson Ultimate )","College","Men","Deland","FL","/teams/events/Eventteam/?TeamId=jtcq66YkI3ISTvqXEuE%2foM5Pl1IGkXc%2bULvuF%2f4%2bp70%3d",297,"Stetson",305,"Division III","Southeast","Eastern Southeast DIII",3,17,399,0.0526824903620291
"326","Kent State (Kent State Damn Gravity)","College","Men","Kent","OH","/teams/events/Eventteam/?TeamId=GAIfT2u0dzA%2f%2bO7RAIHmfdRr0efoj5SK95pkaiWkpd0%3d",284,"Kent State",379,"Division I","Ohio Valley","Ohio DI",6,12,218,0.0523999801322177
"327","Saint Joseph's (St. Joseph's Dirty Birds)","College","Men","Philadelphia","PA","/teams/events/Eventteam/?TeamId=%2fzuvNqky7%2fxn4HOzgbET1s9kIIEFAzP0tJ3APJxxAOU%3d",NA,NA,NA,NA,NA,NA,5,15,365,0.0518236029639441
"328","Bradley (Angry Otters)","College","Men","Peoria","IL","/teams/events/Eventteam/?TeamId=Hf64hvs1vwypGXCWaoAphSDQpy0i05CZSyq8QNUaYvo%3d",227,"Bradley",703,"Division III","Great Lakes","Illinois DIII",8,9,42,0.0508984056671761
"329","Olivet Nazarene (Black Penguins)","College","Men","Bourbonnais","IL","/teams/events/Eventteam/?TeamId=mz2K2XjVhM7ko%2b846cGnafo33SFoIMseekTmqpvRHB8%3d",268,"Olivet Nazarene",484,"Division III","Great Lakes","Illinois DIII",7,14,329,0.0508641827107366
"330","Wooster (RamJam)","College","Men","Wooster","OH","/teams/events/Eventteam/?TeamId=GPLupOIm6Su5x26zzmqXiCHRtbAjkLeeWdbPssCrSTA%3d",213,"Wooster",767,"Division III","Ohio Valley","Ohio DIII",6,11,510,0.0505786278821272
"331","Memphis (Memphis Bluff)","College","Men","Memphis","TN","/teams/events/Eventteam/?TeamId=%2b3VZJtz5C5QK0lwrNUAi7RAW0GRFBMUibX%2fCKH2MX1Q%3d",NA,NA,NA,NA,NA,NA,3,9,254,0.0503782872344264
"332","Skidmore (ThoroughBears)","College","Men","Saratoga Springs","NY","/teams/events/Eventteam/?TeamId=NCUwWSwYSyslMeFpjBWX5NDrHm%2b480qpGibdYcrRQjw%3d",NA,NA,NA,NA,NA,NA,4,9,378,0.050044431061087
"333","Lancaster Bible (Chargers)","College","Men","Lancaster","PA","/teams/events/Eventteam/?TeamId=R80ZRCTvQ%2fp6wDkUxVg7ZmY4vWYfJyltvL6GHSkAojo%3d",NA,NA,NA,NA,NA,NA,7,4,225,0.0499417973180397
"334","Texas A&M-C (Dozen Exist)","College","Men","College Station","TX","/teams/events/Eventteam/?TeamId=tjdi49W7gK0%2fvRn%2flncf5rzzOjCDvkyknXB%2bonC5HyA%3d",NA,NA,NA,NA,NA,NA,10,10,432,0.0495266976782954
"335","Trinity (Turbulence)","College","Men","San Antonio","TX","/teams/events/Eventteam/?TeamId=M7NHNEqrmbjw89cPABVEpueraejWcxdkJJno%2b78dEJY%3d",271,"Trinity",445,"Division III","South Central","Texas DIII",6,11,442,0.0481917506077898
"336","Eastern Michigan (Fighting Hellfish)","College","Men","Ypsilanti","MI","/teams/events/Eventteam/?TeamId=kkTXrDYThQBGhvl9Gy%2b%2bobQvZJozHMx%2fJ0NHYV1VC3Q%3d",NA,NA,NA,NA,NA,NA,4,3,138,0.0472563077904255
"337","Fairfield (Fairfield Spartans)","College","Men","Fairfield","CT","/teams/events/Eventteam/?TeamId=MCCc64VF1%2fFMwVb1z7%2bYGBRH7CvtVrp87%2fEhek%2fK8Pc%3d",NA,NA,NA,NA,NA,NA,4,5,145,0.0461613192761029
"338","Brigham Young-B (CHI B)","College","Men","Provo","UT","/teams/events/Eventteam/?TeamId=sluNedFuI1Up82diXrgF7CtVn8bqhr8wpz2pzT1P7%2fw%3d",196,"Brigham Young B",844,"Developmental","Northwest","Big Sky DI",7,7,44,0.0461407366603682
"339","Northeastern-C (Salty C Dogs)","College","Men","Boston","MA","/teams/events/Eventteam/?TeamId=s40InnNRkocNZghHY0J2OTw08aIg8ylYL1Q%2bsGrka9g%3d",NA,NA,NA,NA,NA,NA,11,6,306,0.0458022319888655
"340","Illinois State-B (Gnomes B)","College","Men","Normal","IL","/teams/events/Eventteam/?TeamId=aORvQfMC4t34z9NUFYTgnmpFj641XVzufMie0fUj2xo%3d",287,"Illinois State B",370,"Division I","Great Lakes","Illinois DI",11,19,195,0.0455770015084199
"341","Clarkson (Mountaineers)","College","Men","Potsdam","NY","/teams/events/Eventteam/?TeamId=nY8X1Xq8z7g6ERTRpQ4oupewitThBw07TfAtF2079Ew%3d",NA,NA,NA,NA,NA,NA,4,6,96,0.0455332297094665
"342","Cleveland State (Cleveland State Vikings)","College","Men","Cleveland","OH","/teams/events/Eventteam/?TeamId=rjpfhn3hIhapac9ZOvcdIhMjq3vv4S2kXc5%2fnO7fOOE%3d",312,"Cleveland State",36,"Division I","Ohio Valley","Ohio DI",4,16,98,0.0455302980155029
"343","Brown-B (Brown - B)","College","Men","Providence","RI","/teams/events/Eventteam/?TeamId=rayuCNborDHPFYLZnxysZevRWs54ynUVCkGnUES698U%3d",NA,NA,NA,NA,NA,NA,7,6,47,0.0450479898728121
"344","New Haven (Chargers)","College","Men","West Haven","CT","/teams/events/Eventteam/?TeamId=4S4SPn17AW3soCliDwfQKn%2bwJE%2f51me2vocnp4gdKME%3d",NA,NA,NA,NA,NA,NA,3,8,287,0.0444725590620986
"345","Lehigh-B (Lehigh-B)","College","Men","Bethlehem","PA","/teams/events/Eventteam/?TeamId=kjA9iHug3AOgtFvpuDKvxcTDagx%2b6jkL8fOU7mETkjc%3d",317,"Lehigh B",-67,"Division III","Ohio Valley","East Penn DIII",6,10,228,0.0441349904793136
"346","Ferris State (Bulldogs)","College","Men","Big Rapids","MI","/teams/events/Eventteam/?TeamId=v%2bjNW6fVo2ecgroPN8JijIzEcv7qFxZ1BrKkK7l%2f1Y4%3d",NA,NA,NA,NA,NA,NA,4,3,146,0.0436430112082818
"347","Ursinus (Trainwreck)","College","Men","Collegeville","PA","/teams/events/Eventteam/?TeamId=xCZFQ%2bxU%2bEpwjaDt%2fNcNtVEudgZ2BIwfkRqFbXuYWyE%3d",NA,NA,NA,NA,NA,NA,5,10,455,0.0423936834461746
"348","Clark (Heart of Clarkness)","College","Men","Worcester","MA","/teams/events/Eventteam/?TeamId=CqDj5rHagCBOYkm37FS1EykEHZsy1dUWgJ%2bQCsdSKIw%3d",NA,NA,NA,NA,NA,NA,4,3,95,0.041973927273893
"349","Purdue-B (CTRL-Z)","College","Men","West Lafayette","IN","/teams/events/Eventteam/?TeamId=yfix7YHXae2LqwxG0EImN7VKj1PYsTyBazmEAqn8UIo%3d",NA,NA,NA,NA,NA,NA,8,6,348,0.0413453845658889
"350","Illinois-Chicago  (Juice )","College","Men","Chicago","IL","/teams/events/Eventteam/?TeamId=TdJNQ%2f4HhodBgJY%2fn1d5oCWy%2fCVOhP5jZybVsyhtdic%3d",279,"Illinois-Chicago",419,"Division I","Great Lakes","Illinois DI",5,14,193,0.0412417042497951
"351","Case Western Reserve-B (Fighting Gobies)","College","Men","Cleveland","OH","/teams/events/Eventteam/?TeamId=CHgSlKqp1rerQyXMw7cfpDrpLz3KV9EXjVuDbRylYXM%3d",NA,NA,NA,NA,NA,NA,4,8,79,0.0406217597789301
"352","San Jose State (Megabyte)","College","Men","San Jose","CA","/teams/events/Eventteam/?TeamId=hcSck2mLwP4SuZKK7mRTgjk41IlA40858nP5hkKsMxc%3d",NA,NA,NA,NA,NA,NA,9,10,371,0.0402661341789577
"353","Central Connecticut State (Blue Barracudas)","College","Men","New Britain","CT","/teams/events/Eventteam/?TeamId=fxLS58EFIGfIKjo5izTKRFnPggpkAK1h2Np0rdBSPI4%3d",NA,NA,NA,NA,NA,NA,3,6,84,0.0395005832641585
"354","Ohio Northern (Darkside)","College","Men","Ada","OH","/teams/events/Eventteam/?TeamId=ZqY54gOzqs8KJJskxhBmFxhHo9lI26cKhC8fCX5YweQ%3d",NA,NA,NA,NA,NA,NA,5,6,322,0.0391560998309357
"355","Cal State-Long Beach (Stalkers)","College","Men","Long Beach","CA","/teams/events/Eventteam/?TeamId=PO7Gz1Yu35SzrZlkonRoCGhkiigWNJ0InLUwtVyf7yI%3d",NA,NA,NA,NA,NA,NA,5,7,58,0.0375419115453295
"356","Baylor-B (Stonewall B)","College","Men","Waco","TX","/teams/events/Eventteam/?TeamId=gMNxn8saI%2boph8yKWhD1wrtTXl0oSgkxoPjdwjQ3zXE%3d",NA,NA,NA,NA,NA,NA,5,2,28,0.0374554108824188
"357","Mars Hill (Passive Fist)","College","Men","Mars Hill","NC","/teams/events/Eventteam/?TeamId=tnoAzeuWrAPk4BpaGJeJVv2Xtws%2fT5kevGxKY0AbF0I%3d",NA,NA,NA,NA,NA,NA,2,6,243,0.0371052859772127
"358","St Lawrence (Ruckus Bus)","College","Men","Canton","NY","/teams/events/Eventteam/?TeamId=NzoKQJAqQEuI3%2fZrY78iXWInTJRBn9c8EW9Zr3IE%2f0U%3d",NA,NA,NA,NA,NA,NA,3,5,392,0.0369202075559946
"359","Iowa State-B (Iowa State-B (Fast Paste))","College","Men","Ames","IA","/teams/events/Eventteam/?TeamId=IupFsjhMJKFoau3XKpJ%2bH8CTZQqN6mAdUBb7yYpbQuQ%3d",286,"Iowa State B",373,"Developmental","North Central","West Plains DI",6,12,201,0.0361320741977164
"360","Houston (Skyline)","College","Men","Houston","TX","/teams/events/Eventteam/?TeamId=62WaLaWiGSAiKtRri4q4pjJtT3iO7eI4R7wM8I1AD6w%3d",NA,NA,NA,NA,NA,NA,3,4,188,0.0356974368028563
"361","St. Thomas (Purple Reign)","College","Men","Saint Paul","MN","/teams/events/Eventteam/?TeamId=LxpGKTu24hsaGlCFZ4tMOfu5Zh5hoxgARz4yrDIovNs%3d",NA,NA,NA,NA,NA,NA,6,8,395,0.0354116972977017
"362","Temple-B (False Alarm)","College","Men","Philadelphia","PA","/teams/events/Eventteam/?TeamId=cXxEBeP%2fKUvStymXI1RQ4bSEQT1ooZpSDZ%2boNBdB2vo%3d",308,"Temple B",93,"Developmental","Ohio Valley","Ohio Valley Dev",6,11,420,0.0351205605853368
"363","Connecticut College (Dasein)","College","Men","New London","CT","/teams/events/Eventteam/?TeamId=yjbvhK2s9rOPMuvTClYfWamzOOEw%2bj80%2f7N%2brFEhg%2fM%3d",NA,NA,NA,NA,NA,NA,2,3,115,0.0347901202616281
"364","Vermont-B (Chill)","College","Men","Burlington","VT","/teams/events/Eventteam/?TeamId=NYihnLF3l%2f7eWfzaz3l58%2fXenfx67ofcmujyJoOC4No%3d",NA,NA,NA,NA,NA,NA,6,8,462,0.0344064034621764
"365","Washington University-B (Contraband)","College","Men","St. Louis","MO","/teams/events/Eventteam/?TeamId=7m06rW%2fIMaknzN%2bU%2bAbX50QSoYSRRHyQVD%2bHKpafmLc%3d",292,"Washington University B",333,"Developmental","South Central","Ozarks DI",9,18,476,0.0340708554747719
"366","SUNY-New Paltz (Gunx)","College","Men","New Paltz","NY","/teams/events/Eventteam/?TeamId=Lp6k2n6B%2bhOOuH6DuWuhXmVdFRew5aeaEQrHwQTN1tM%3d",NA,NA,NA,NA,NA,NA,4,1,414,0.0331673777077604
"367","Shenandoah (Sound Ultimate)","College","Men","Winchester","VA","/teams/events/Eventteam/?TeamId=ov6VuPQ3A7OXWpw%2b6PXGTn2Jq92DfLuMC9Vl2N3H08c%3d",316,"Shenandoah",-39,"Division III","Atlantic Coast","Northern Atlantic Coast DIII",6,12,375,0.032146456340847
"368","George Washington-B (G-Dub B Bus Stop)","College","Men","Washington, D.C.","DC","/teams/events/Eventteam/?TeamId=hF2FpHHbWdLa%2fm96nGIvB2ySQWYgIKqVpKdv5qVhecU%3d",319,"George Washington B",-139,"Developmental","Atlantic Coast","Colonial Dev",9,8,161,0.0310904418635732
"369","Texas-Dallas-B (Woof)","College","Men","Richardson","TX","/teams/events/Eventteam/?TeamId=92rK%2bjUMmXrpQBVZomvWLjNRsy0e%2bKkEQ%2bsRx84ICMo%3d",NA,NA,NA,NA,NA,NA,10,23,427,0.030014474933868
"370","Northwestern-B (Bolt)","College","Men","Evanston","IL","/teams/events/Eventteam/?TeamId=cA6lKEdOs1W37gotxQRo2uxNugjJKpJYRmqvLe0NzO4%3d",295,"Northwestern B",315,"Developmental","Great Lakes","Great Lakes Dev",12,10,313,0.0292231820999316
"371","Southern Illinois-Edwardsville (Ultimate E-ville)","College","Men","Edwardsville","IL","/teams/events/Eventteam/?TeamId=yQOXgw%2b19gR3lNnM5PRZT22k0InoSsv2WptBWHLoPsY%3d",NA,NA,NA,NA,NA,NA,5,7,387,0.0291198964391642
"372","Cornell-B (Cornell-B (Shake))","College","Men","Ithaca","NY","/teams/events/Eventteam/?TeamId=%2bNjT2HQAuXchTL2b%2be93yr%2beUM6FxM3SI7xdQOGn1RE%3d",NA,NA,NA,NA,NA,NA,9,5,116,0.0290728235581858
"373","Luther-B (Pound)","College","Men","Decorah","IA","/teams/events/Eventteam/?TeamId=5bt%2bCsAsj94TaQtigB40HoX9KCch0gobcm1rR%2bYG3lA%3d",NA,NA,NA,NA,NA,NA,6,6,235,0.0286347783208549
"374","Massachusetts- Dartmouth (Moon Unit)","College","Men","North Dartmouth, MA","MA","/teams/events/Eventteam/?TeamId=S5lvLyRzMADw5KUVMdcL1v63vC4ieK1Nsjdeaey84fo%3d",NA,NA,NA,NA,NA,NA,2,4,249,0.0282407045292033
"375","Sacramento State (Sac State)","College","Men","Sacramento","CA","/teams/events/Eventteam/?TeamId=sJhNXfSN1HALWsqS%2fTuOfsaKbUsdK0RYmYKZ3G7Xfgs%3d",234,"Sacramento State",675,"Division I","Southwest","NorCal DI",4,16,364,0.0281124568854993
"376","John Carroll (Thor Ultimate)","College","Men","Cleveland","OH","/teams/events/Eventteam/?TeamId=T4r6m6K%2ftZrpIN27u9HK4WJD1VlV27rNGtQ%2f7zyg1q8%3d",NA,NA,NA,NA,NA,NA,3,8,208,0.0279227051710554
"377","Central Arkansas (Abduction)","College","Men","Conway","AR","/teams/events/Eventteam/?TeamId=2GX08Y63nupvGozmttLPgz2xCCSOrYgQ4aQ3KabG6ck%3d",267,"Central Arkansas",492,"Division I","South Central","Ozarks DI",8,15,83,0.0272643617042836
"378","Washington-B (Washington B)","College","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=mAKIl5%2baffWTliY9AQujzH9wRUR3lpX7WG7WbH92A9I%3d",239,"Washington B",653,"Division I","Northwest","Cascadia DI",7,14,472,0.0272168366881716
"379","Wisconsin-Milwaukee-B (BLACKOUT)","College","Men","Milwaukee","WI","/teams/events/Eventteam/?TeamId=mOKBCRpsb4B1ya%2bxVMie8Nlj4BgAxYyB%2bH1OCDkV9TU%3d",318,"Wisconsin-Milwaukee B",-116,"Developmental","North Central","Lake Superior DI",5,11,502,0.0269677417236285
"380","Central Washington (Wind Machine)","College","Men","Ellensburg","WA","/teams/events/Eventteam/?TeamId=hXhQsJEfCCOaz%2fGnYx1lKuDhlezbrMctcUO5wsMugwo%3d",NA,NA,NA,NA,NA,NA,10,17,87,0.0267221854196649
"381","Radford (Scoundrels)","College","Men","Radford","VA","/teams/events/Eventteam/?TeamId=BJCpXNkbO7xS6enA%2bZ5%2bErf2QUKPsMdVXKAbyy2smiU%3d",NA,NA,NA,NA,NA,NA,3,9,350,0.0263816223147718
"382","Union (Electric City Plastic)","College","Men","Schenectady","NY","/teams/events/Eventteam/?TeamId=mdbivv2pk%2bMAOFc0%2bhhOEpct7R7WPcTuIg2Ip5Qnt8c%3d",NA,NA,NA,NA,NA,NA,1,3,453,0.0261976842472095
"383","Grinnell (Grinnellephants)","College","Men","Grinnell","IA","/teams/events/Eventteam/?TeamId=XcHRPT%2foegwSGH9%2fWeRuVVRKiBV91%2bxHBUMNFqabl80%3d",307,"Grinnell",125,"Division III","North Central","West Plains DIII",9,11,176,0.0258644527672816
"384","Scranton (Electric City Scranton Ultimate)","College","Men","Scranton","PA","/teams/events/Eventteam/?TeamId=63E7T%2biB4tUJEL2GiEjyTKU6VxSdHRXBfDBy8%2b6jz3g%3d",NA,NA,NA,NA,NA,NA,4,7,373,0.0256660653418879
"385","Notre Dame-B (Opus D's)","College","Men","Notre Dame","IN","/teams/events/Eventteam/?TeamId=FMRnkrrWwU1H5JBvGUHzy2BXR%2f%2bOoYgww7il46PHM8U%3d",NA,NA,NA,NA,NA,NA,8,8,316,0.024785788028055
"386","Arkansas State (Red Wolf Ultimate)","College","Men","Jonesboro","AR","/teams/events/Eventteam/?TeamId=M6c6vNW1I24jHFNm2DNdXzwZXgBehsnxkZ0xllrAy8Y%3d",NA,NA,NA,NA,NA,NA,7,6,21,0.0244302408952064
"387","Texas-Arlington (Yucca)","College","Men","Arlington","TX","/teams/events/Eventteam/?TeamId=C8D%2bQnwqI%2b3QhgirZZtfeHDKtocD6fvXsJL9eFB01ws%3d",293,"Texas-Arlington",321,"Division I","South Central","North Texas DI",7,15,425,0.024322934230956
"388","Wisconsin-Oshkosh (UFO)","College","Men","Oshkosh","WI","/teams/events/Eventteam/?TeamId=d9w083Ffx44v60M5HAUDSKsoQNRYMKd4uRabMEj2pR0%3d",294,"Wisconsin-Oshkosh",317,"Division I","North Central","Lake Superior DI",4,17,504,0.0240410815169589
"389","Messiah College-B (Falcons)","College","Men","Mechanicsburg","PA","/teams/events/Eventteam/?TeamId=mvLY%2brDYR5TGO5jU2wMovFHke0dW3xywZKF3jkhpC%2b8%3d",NA,NA,NA,NA,NA,NA,4,3,256,0.0240172480669998
"390","York (Pennsylvania) (York College of Pennsylvania)","College","Men","York","PA","/teams/events/Eventteam/?TeamId=Xz2IQ3FJFnLVlSEKA5dbR4W1NCzxEKDlAfdLAFYClfA%3d",NA,NA,NA,NA,NA,NA,5,5,515,0.0236930150505315
"391","Massachusetts-B (Zoodisc B)","College","Men","Amherst","MA","/teams/events/Eventteam/?TeamId=ma1W8EazjQGZfc2fqakS%2fM6wXZTquIo9QvH1AN0OHfg%3d",NA,NA,NA,NA,NA,NA,4,2,250,0.0231330873774462
"392","North Carolina-Wilmington-B (KillaBeez)","College","Men","Wilmington","NC","/teams/events/Eventteam/?TeamId=%2brcaxlYnvzfD2845uaTllPXRAWXQJQVBfmE%2bbf1ZWvc%3d",NA,NA,NA,NA,NA,NA,4,9,293,0.0226382749480635
"393","Pennsylvania-B (Null)","College","Men","Philadelphia","PA","/teams/events/Eventteam/?TeamId=JQDo69wB5UC%2bryLovkXL42DmqUvz8Wzfs0d27l1vQ%2bM%3d",324,"Pennsylvania B",-257,"Developmental","Ohio Valley","Ohio Valley Dev",8,15,337,0.0220454364337402
"394","Portland State (Vitruvious)","College","Men","Portland","OR","/teams/events/Eventteam/?TeamId=BKJhRo7CGw%2fWj%2bdzeUA2FjVtA56HsuG7BNHU34pbtLY%3d",219,"Portland State",722,"Division I","Northwest","Cascadia DI",8,17,343,0.0219783731544293
"395","Cal Poly-SLO-B (SLOB)","College","Men","San Luis Obispo","CA","/teams/events/Eventteam/?TeamId=UxV5GYE5fAVLR4FKg9ey3xJA1tOlFrATwoUGiUbVbbM%3d",277,"Cal Poly-SLO B",435,"Developmental","Southwest","Southwest Dev",9,14,54,0.0216959133948688
"396","Northern Michigan (Riptide)","College","Men","Marquette","MI","/teams/events/Eventteam/?TeamId=NWAqppGNF%2biKFmnQ1F7gC0mehtVd3Rpbdk4PVRJSv64%3d",NA,NA,NA,NA,NA,NA,3,6,312,0.0212110100910165
"397","SUNY-Binghamton-B (SUNY-Binghamton B)","College","Men","Binghamton","NY","/teams/events/Eventteam/?TeamId=z68TFij2a4PktBtaR%2fcuHW1aCy79NASXr7JG%2fu9EFWM%3d",NA,NA,NA,NA,NA,NA,3,9,407,0.0207533889453853
